dataset,split,conversation_id,turn_idx,emotion_top1,emotion_top1_score,p01,p05,p10,pi,cep,uiop,pop_mean_pct,genre_js,genre_entropy,year_decade_js,year_decade_entropy,mean_year,redundancy_new,redundancy_repeated,stereotype_label,stereotype_score_0,stereotype_score_1,emo_curiosity,emo_neutral,emo_confusion,emo_approval,emo_annoyance,emo_disapproval,emo_love,emo_admiration,emo_joy,emo_disappointment,emo_realization,emo_surprise,emo_excitement,emo_amusement,emo_desire,emo_optimism,emo_gratitude,emo_sadness,emo_fear,emo_disgust,emo_caring,emo_anger,emo_relief,emo_embarrassment,emo_nervousness,emo_remorse,emo_grief,emo_pride,rec_turn_order
redial,test,22636,15,admiration,0.620,1.000,1.000,1.000,0.997,1.000,,0.997,0.404,0.693,0.546,0.000,1989.000,1,0,0,0.571,,,0.494,,0.066,,,,0.620,,,0.010,,0.009,,,,,,,,,,,,,,,,2
redial,test,22636,17,admiration,0.940,1.000,1.000,1.000,0.998,1.000,1.000,0.998,0.250,1.099,0.517,0.000,1993.000,1,0,0,0.532,,,0.020,,0.050,,,,0.940,,,,,,,,0.005,0.009,,,,,,,,,,,,3
redial,test,22638,5,admiration,0.924,1.000,1.000,1.000,0.999,,1.000,0.999,0.404,0.693,0.517,0.000,1990.000,1,0,0,0.758,,,,,0.033,,,0.135,0.924,0.049,,,,0.020,,,,,,,,,,,,,,,,0
redial,test,22638,9,amusement,0.877,1.000,1.000,1.000,0.997,1.000,,0.997,0.404,0.693,0.546,0.000,1989.000,1,0,0,0.510,,,,,0.026,,,0.083,0.062,0.319,,,,,0.877,,,,,,,,,,,,,,,1
redial,test,22653,7,love,0.450,1.000,1.000,1.000,0.999,,,0.999,0.377,0.693,0.517,0.000,1990.000,1,0,1,,0.685,0.377,,0.048,0.084,,,0.450,0.250,,,,,,,,,,,,,,,,,,,,,0
redial,test,22654,3,neutral,0.804,1.000,1.000,1.000,0.997,,,0.997,0.463,0.000,0.546,0.000,1980.000,1,0,0,0.548,,,0.804,,0.039,,,,,,0.017,0.060,,,,,,,,0.022,,,,,,,,,,0
redial,test,22654,7,love,0.951,0.000,1.000,1.000,0.971,1.000,1.000,0.971,0.357,1.386,0.517,0.000,1991.000,1,0,0,0.748,,,0.010,,0.020,,,0.951,0.042,0.014,,,,,,,,,,,,,,,,,,,,1
redial,test,22654,9,optimism,0.872,0.000,1.000,1.000,0.965,1.000,,0.965,0.374,1.099,0.320,0.000,2015.000,1,0,0,0.871,,,0.034,,0.034,,,,,,,,,,,0.089,0.872,,,,,0.245,,,,,,,,2
redial,test,22670,7,admiration,0.951,0.000,1.000,1.000,0.974,,1.000,0.974,0.534,1.099,0.320,0.000,2017.000,1,0,0,0.538,,,0.017,,0.031,,,,0.951,,,,,0.007,,,,0.006,,,,,,,,,,,,0
redial,test,22670,13,neutral,0.965,0.500,1.000,1.000,0.992,1.000,1.000,0.990,0.432,1.560,0.549,0.693,1948.000,2,0,1,,0.615,,0.965,0.007,0.011,0.008,,,,,,0.006,,,,,,,,,,,,,,,,,,1
redial,test,22671,5,admiration,0.925,1.000,1.000,1.000,0.999,,,0.999,0.411,1.386,0.419,0.000,2003.000,1,0,0,0.861,,,0.031,,0.067,,,0.015,0.925,0.012,,,,,,,,,,,,,,,,,,,,0
redial,test,22671,9,admiration,0.948,0.500,1.000,1.000,0.988,1.000,,0.985,0.406,1.352,0.202,0.693,2009.500,1,1,0,0.588,,,0.018,,0.035,,,,0.948,,,,,0.006,,,,0.006,,,,,,,,,,,,1
redial,test,22671,13,gratitude,0.989,0.000,1.000,1.000,0.981,1.000,,0.981,0.414,1.609,0.551,0.000,1973.000,1,0,0,0.841,,,0.011,,0.009,0.005,,,,,,0.006,,,,,,0.989,,,,,,,,,,,,2
redial,test,22680,3,neutral,0.471,0.000,1.000,1.000,0.968,,,0.968,0.464,1.386,0.320,0.000,2018.000,1,0,0,0.512,,,0.471,,0.047,,,,,,,,,0.157,,0.034,0.114,,,,,,,,,,,,,0
redial,test,22680,7,curiosity,0.675,0.000,1.000,1.000,0.958,1.000,,0.958,0.505,1.386,0.320,0.000,2016.000,1,0,1,,0.791,0.675,0.411,0.086,0.009,,,,,,,,0.005,,,,,,,,,,,,,,,,,1
redial,test,22680,13,amusement,0.921,0.000,1.000,1.000,0.979,1.000,,0.978,0.355,1.330,0.419,0.000,2004.500,2,0,1,,0.812,,0.018,,,,,0.009,0.016,0.070,,,,,0.921,,,,,,,,,,,,,,,2
redial,test,22680,15,approval,0.606,0.000,0.000,0.000,0.839,0.000,,0.839,0.463,0.000,0.320,0.000,2018.000,1,0,0,0.512,,0.008,0.455,,0.606,,,,,,,0.018,,,,,0.011,,,,,,,,,,,,,3
redial,test,22683,3,admiration,0.815,0.000,0.500,0.500,0.918,,,0.904,0.358,1.609,0.320,0.000,2018.000,2,0,1,,0.699,,0.072,,0.077,,,,0.815,0.016,,,,0.031,,,,,,,,,,,,,,,,0
redial,test,22683,5,excitement,0.602,0.000,1.000,1.000,0.975,0.689,,0.975,0.417,1.099,0.419,0.000,2001.000,1,0,0,0.897,,,,,,,,,0.142,0.070,,,0.187,0.602,,0.031,,,,,,,,,,,,,,1
redial,test,22683,9,neutral,0.690,0.000,0.000,1.000,0.918,1.000,,0.918,0.586,0.693,0.320,0.000,2018.000,1,0,1,,0.634,0.238,0.690,0.022,0.013,,,,,,,,,0.037,,,,,,,,,,,,,,,,2
redial,test,22683,17,amusement,0.732,0.000,0.000,1.000,0.939,1.000,,0.939,0.449,1.386,0.320,0.000,2014.000,1,0,1,,0.844,,,,,0.425,0.046,,,0.065,0.033,,,,0.732,,,,,,,,,,,,,,,3
redial,test,22687,3,love,0.905,0.000,1.000,1.000,0.975,,1.000,0.975,0.394,1.609,0.320,0.000,2016.000,1,0,0,0.622,,,0.030,,0.037,,,0.905,0.069,0.023,,,,,,,,,,,,,,,,,,,,0
redial,test,22687,7,excitement,0.702,1.000,1.000,1.000,0.998,1.000,0.000,0.998,0.378,1.386,0.419,0.000,2009.000,1,0,1,,0.691,0.024,0.027,,,,,0.260,,0.046,,,,0.702,,,,,,,,,,,,,,,,1
redial,test,22689,7,admiration,0.637,0.000,1.000,1.000,0.968,,,0.968,0.464,1.386,0.320,0.000,2018.000,1,0,1,,0.697,0.135,0.129,0.014,0.114,,,,0.637,,,,,,,,,,,,,,,,,,,,,0
redial,test,22689,9,love,0.955,0.000,1.000,1.000,0.975,1.000,1.000,0.975,0.394,1.609,0.320,0.000,2016.000,1,0,0,0.701,,,0.010,,0.026,,,0.955,0.031,0.013,,,,,,,,,,,,,,,,,,,,1
redial,test,22689,15,admiration,0.940,0.000,1.000,1.000,0.990,1.000,,0.990,0.401,1.386,0.320,0.000,2010.000,1,0,1,,0.537,,0.013,,0.024,,,,0.940,0.036,,,,0.032,,,,,,,,,,,,,,,,2
redial,test,22689,19,admiration,0.796,1.000,1.000,1.000,0.997,1.000,,0.997,0.537,1.099,0.419,0.000,2001.000,1,0,0,0.800,,,0.036,,0.305,,0.047,,0.796,,,0.025,,,,,,,,,,,,,,,,,,3
redial,test,22689,21,admiration,0.933,1.000,1.000,1.000,0.999,1.000,,0.999,0.394,1.609,0.419,0.000,2001.000,1,0,0,0.738,,,0.032,,0.067,,,,0.933,,,0.006,,0.007,,,,,,,,,,,,,,,,4
redial,test,22691,9,desire,0.827,1.000,1.000,1.000,0.994,,,0.994,0.410,1.792,0.320,0.000,2010.000,1,0,0,0.839,,,0.074,,,0.018,,,,,,,,0.014,,0.827,0.034,,,,,,,,,,,,,0
redial,test,22691,11,love,0.676,0.000,1.000,1.000,0.960,1.000,,0.960,0.459,0.693,0.419,0.000,2007.000,1,0,1,,0.520,,,,,,,0.676,0.156,0.078,,,0.032,0.251,,,,,,,,,,,,,,,,1
redial,test,22691,13,admiration,0.953,1.000,1.000,1.000,0.998,1.000,,0.998,0.394,1.609,0.517,0.000,1999.000,1,0,1,,0.648,,0.017,,0.037,,,,0.953,,,,,,,,0.005,0.005,,,,,,,,,,,,2
redial,test,22692,3,gratitude,0.986,0.000,1.000,1.000,0.968,,,0.968,0.464,1.386,0.320,0.000,2018.000,1,0,0,0.711,,,,,0.019,,,,0.368,0.009,,,,,,,0.007,0.986,,,,,,,,,,,,0
redial,test,22692,9,anger,0.446,0.000,1.000,1.000,0.964,1.000,,0.964,0.584,0.000,0.419,0.000,2001.000,1,0,0,0.727,,,0.127,,,0.301,0.100,,,,,,,,,,,,,,0.048,,0.446,,,,,,,1
redial,test,22692,11,neutral,0.964,0.000,0.000,1.000,0.939,1.000,,0.939,0.485,0.693,0.419,0.000,2003.000,1,0,1,,0.668,,0.964,0.004,0.014,0.005,,,,,,0.009,,,,,,,,,,,,,,,,,,2
redial,test,22694,7,neutral,0.605,0.000,1.000,1.000,0.975,,,0.975,0.417,1.099,0.419,0.000,2001.000,1,0,1,,0.564,,0.605,,0.388,,,,,,,0.027,,0.009,,,0.013,,,,,,,,,,,,,0
redial,test,22694,9,neutral,0.836,1.000,1.000,1.000,0.995,1.000,,0.995,0.381,1.099,0.320,0.000,2015.000,1,0,0,0.802,,0.146,0.836,0.042,0.014,,,,,,,,,,,,0.016,,,,,,,,,,,,,1
redial,test,22694,19,admiration,0.952,1.000,1.000,1.000,0.999,1.000,0.000,0.999,0.429,1.386,0.546,0.000,1986.000,1,0,0,0.637,,,0.017,,0.039,,,,0.952,,,,,,,,0.005,0.008,,,,,,,,,,,,2
redial,test,22695,7,amusement,0.812,0.500,1.000,1.000,0.987,,,0.985,0.361,1.352,0.320,0.000,2017.000,2,0,0,0.863,,,0.073,,0.023,,,,,0.133,,0.007,,,0.812,,,,,,,,,,,,,,,0
redial,test,22695,13,love,0.946,0.000,1.000,1.000,0.973,1.000,,0.973,0.483,1.099,0.320,0.000,2017.000,1,0,1,,0.608,,0.012,,0.072,,,0.946,0.040,0.018,,,,,,,,,,,,,,,,,,,,1
redial,test,22695,17,amusement,0.925,1.000,1.000,1.000,0.999,1.000,1.000,0.999,0.425,1.099,0.517,0.000,1995.000,1,0,0,0.611,,,0.021,,0.015,,,,,0.053,,0.026,,,0.925,,,,,,,,,,,,,,,2
redial,test,22695,19,admiration,0.953,0.000,1.000,1.000,0.984,1.000,,0.984,0.394,1.386,0.419,0.000,2007.000,1,0,0,0.602,,,0.015,,0.039,,,,0.953,,,,,0.006,,,,0.006,,,,,,,,,,,,3
redial,test,22696,3,excitement,0.820,0.000,1.000,1.000,0.975,,,0.975,0.417,1.099,0.419,0.000,2001.000,1,0,1,,0.965,0.035,0.048,,0.023,,,,,0.040,,,,0.820,,,,,,,,,,,,,,,,0
redial,test,22696,5,love,0.948,1.000,1.000,1.000,0.996,1.000,0.000,0.996,0.250,1.099,0.419,0.000,2007.000,1,0,1,,0.865,,0.011,,0.021,,,0.948,0.039,0.012,,,,,,,,,,,,,,,,,,,,1
redial,test,22696,11,neutral,0.903,0.000,1.000,1.000,0.983,1.000,,0.983,0.374,1.099,0.202,0.693,2010.000,2,0,1,,0.808,,0.903,,0.021,,,,,0.007,,0.021,,,0.017,,,,,,,,,,,,,,,2
redial,test,22696,15,neutral,0.935,0.000,0.000,0.000,0.851,0.000,0.000,0.851,0.463,0.000,0.320,0.000,2017.000,1,0,1,,0.871,,0.935,,0.056,,,,0.005,0.003,,0.014,,,,,,,,,,,,,,,,,,3
redial,test,22705,3,curiosity,0.764,1.000,1.000,1.000,0.994,,1.000,0.994,0.366,1.386,0.320,0.000,2016.000,1,0,0,0.794,,0.764,0.170,0.108,0.017,,,0.034,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22705,7,neutral,0.702,1.000,1.000,1.000,0.994,1.000,,0.994,0.366,1.386,0.320,0.000,2016.000,0,1,1,,0.920,,0.702,,0.126,,,,,0.013,,0.093,,0.022,,,,,,,,,,,,,,,,1
redial,test,22705,11,neutral,0.950,0.000,1.000,1.000,0.978,1.000,1.000,0.978,0.352,0.693,0.517,0.000,1996.000,1,0,1,,0.595,,0.950,,0.023,,,,0.008,,,0.011,,0.005,,,,,,,,,,,,,,,,2
redial,test,22706,1,joy,0.893,0.000,1.000,1.000,0.968,,,0.968,0.464,1.386,0.320,0.000,2018.000,1,0,1,,0.676,,0.031,,0.049,,,,0.045,0.893,,,,,0.054,,,,,,,,,,,,,,,0
redial,test,22706,3,admiration,0.857,0.000,0.000,0.000,0.839,0.000,0.689,0.839,0.463,0.000,0.320,0.000,2018.000,1,0,1,,0.517,,0.009,,0.041,,,0.442,0.857,0.036,,,,,,,,,,,,,,,,,,,,1
redial,test,22707,3,admiration,0.336,0.000,1.000,1.000,0.979,,,0.978,0.355,1.330,0.419,0.000,2004.500,2,0,1,,0.528,,0.142,,0.279,,,,0.336,0.087,,0.021,,,,,,,,,,,,,,,,,,0
redial,test,22707,15,approval,0.693,0.000,1.000,1.000,0.987,1.000,,0.987,0.474,0.693,0.546,0.000,1981.000,1,0,0,0.885,,,0.075,,0.693,,,,0.314,,,0.016,,0.040,,,,,,,,,,,,,,,,1
redial,test,22708,3,amusement,0.861,0.000,0.000,0.000,0.839,,0.000,0.839,0.463,0.000,0.320,0.000,2018.000,1,0,1,,0.626,,0.028,,0.013,,,,0.020,0.215,,,,,0.861,,,,,,,,,,,,,,,0
redial,test,22708,5,amusement,0.923,1.000,1.000,1.000,0.999,0.000,1.000,0.999,0.399,1.099,0.517,0.000,1993.000,1,0,0,0.887,,,0.010,,0.011,,,,0.026,0.184,,,,,0.923,,,,,,,,,,,,,,,1
redial,test,22708,7,love,0.897,0.000,1.000,1.000,0.961,1.000,,0.961,0.411,1.386,0.320,0.000,2015.000,1,0,1,,0.871,,0.011,,0.031,,,0.897,0.341,0.021,,,,,,,,,,,,,,,,,,,,2
redial,test,22708,9,joy,0.836,0.000,1.000,1.000,0.961,1.000,1.000,0.961,0.411,1.386,0.320,0.000,2015.000,0,1,1,,0.759,,0.046,,0.034,,,,,0.836,,,,0.029,0.064,,,,,,,,,,,,,,,3
redial,test,22708,11,love,0.935,0.000,1.000,1.000,0.968,1.000,1.000,0.968,0.464,1.386,0.320,0.000,2018.000,1,0,1,,0.936,,0.014,,0.023,,,0.935,0.055,0.036,,,,,,,,,,,,,,,,,,,,4
redial,test,22708,13,love,0.915,0.000,1.000,1.000,0.988,1.000,,0.988,0.404,0.693,0.546,0.000,1984.000,1,0,0,0.629,,,0.017,,0.042,,,0.915,0.141,0.016,,,,,,,,,,,,,,,,,,,,5
redial,test,22709,3,amusement,0.925,0.000,0.500,1.000,0.964,,,0.961,0.316,1.550,0.202,0.693,2009.500,2,0,0,0.635,,,0.018,,,0.008,,,,0.081,,0.007,,,0.925,,,,,,,,,,,,,,,0
redial,test,22709,9,neutral,0.833,0.000,1.000,1.000,0.974,1.000,,0.974,0.534,1.099,0.320,0.000,2017.000,1,0,1,,0.583,0.142,0.833,0.025,0.015,,,,,,,,,0.022,,,,,,,,,,,,,,,,1
redial,test,22709,11,neutral,0.841,0.000,1.000,1.000,0.968,1.000,1.000,0.968,0.464,1.386,0.320,0.000,2018.000,1,0,0,0.514,,,0.841,,0.136,,,,0.037,,,0.023,,,,,0.008,,,,,,,,,,,,,2
redial,test,22709,13,neutral,0.967,0.000,0.000,0.000,0.865,0.000,0.000,0.865,0.442,1.099,0.320,0.000,2017.000,1,0,1,,0.747,,0.967,0.004,0.010,0.006,,,,,,0.008,,,,,,,,,,,,,,,,,,3
redial,test,22710,3,neutral,0.900,0.000,0.000,0.000,0.851,,,0.851,0.463,0.000,0.320,0.000,2017.000,1,0,1,,0.669,,0.900,,0.030,,,,0.011,0.008,,0.023,,,,,,,,,,,,,,,,,,0
redial,test,22710,7,amusement,0.923,0.000,1.000,1.000,0.976,0.000,,0.976,0.463,0.000,0.320,0.000,2011.000,1,0,0,0.868,,,,,0.019,,,0.012,0.021,0.226,,,,,0.923,,,,,,,,,,,,,,,1
redial,test,22710,9,neutral,0.254,0.000,0.000,1.000,0.947,1.000,,0.947,0.334,1.386,0.320,0.000,2018.000,1,0,1,,0.578,,0.254,,0.134,,,,0.173,0.096,,,,0.085,,,,,,,,,,,,,,,,2
redial,test,22711,3,neutral,0.890,1.000,1.000,1.000,0.999,,,0.999,0.443,1.099,0.546,0.000,1982.000,1,0,0,0.805,,,0.890,,0.100,,,,,,,0.013,,,,0.012,0.033,,,,,,,,,,,,,0
redial,test,22711,5,disapproval,0.846,0.000,1.000,1.000,0.980,1.000,1.000,0.980,0.619,0.000,0.320,0.000,2017.000,1,0,1,,0.885,,0.088,,,0.093,0.846,,,,0.021,,,,,,,,,,,,0.028,,,,,,,1
redial,test,22711,9,disapproval,0.846,0.000,0.000,0.000,0.488,0.000,0.000,0.488,0.282,1.386,0.320,0.000,2011.000,1,0,1,,0.972,,0.117,,0.020,0.062,0.846,,,,,,,,,,,,,,,,0.017,,,,,,,2
redial,test,22711,15,realization,0.653,1.000,1.000,1.000,0.990,0.000,,0.990,0.450,0.693,0.546,0.000,1985.000,1,0,0,0.755,,,0.330,0.022,0.124,,,,,,,0.653,0.019,,,,,,,,,,,,,,,,,3
redial,test,22712,3,neutral,0.660,0.000,1.000,1.000,0.969,,,0.969,0.280,0.693,0.419,0.000,2007.000,1,0,0,0.633,,,0.660,,0.277,,,0.063,,,,0.013,,,,,0.019,,,,,,,,,,,,,0
redial,test,22712,9,curiosity,0.792,1.000,1.000,1.000,0.996,1.000,1.000,0.996,0.283,1.099,0.419,0.000,2006.000,1,0,0,0.927,,0.792,0.130,0.065,0.018,,,,0.059,,,,,,,,,,,,,,,,,,,,,1
redial,test,22713,3,disappointment,0.570,0.000,0.000,1.000,0.936,,0.000,0.936,0.423,0.693,0.320,0.000,2017.000,1,0,0,0.839,,,0.272,,,0.119,0.127,,,,0.570,,,,,,,,0.074,,,,,,,,,,,0
redial,test,22713,9,love,0.817,0.000,0.000,0.000,0.851,0.000,,0.851,0.423,0.693,0.320,0.000,2018.000,1,0,0,0.874,,,0.040,,0.083,,,0.817,0.123,0.022,,,,,,,,,,,,,,,,,,,,1
redial,test,22713,11,neutral,0.574,0.000,1.000,1.000,0.975,0.000,,0.975,0.317,1.386,0.320,0.000,2017.000,1,0,0,0.589,,0.532,0.574,0.056,0.010,,,,,,,,,0.008,,,,,,,,,,,,,,,,2
redial,test,22713,17,confusion,0.909,0.000,1.000,1.000,0.979,1.000,,0.979,0.430,0.693,0.596,0.000,1952.000,1,0,0,0.698,,,0.109,0.909,0.027,,0.025,,,,,0.036,,,,,,,,,,,,,,,,,,3
redial,test,22717,3,neutral,0.719,1.000,1.000,1.000,0.999,,,0.999,0.391,1.099,0.546,0.000,1984.000,1,0,0,0.696,,,0.719,,,,,,,,0.028,0.030,,,,,,,,0.206,0.036,,,,,,,,,0
redial,test,22717,5,curiosity,0.595,0.000,0.000,1.000,0.909,1.000,1.000,0.909,0.280,0.693,0.419,0.000,2009.000,1,0,1,,0.927,0.595,0.483,0.128,0.008,0.005,,,,,,,,,,,,,,,,,,,,,,,,1
redial,test,22717,7,caring,0.469,1.000,1.000,1.000,0.999,1.000,,0.999,0.391,1.099,0.546,0.000,1984.000,0,1,0,0.806,,,0.192,,0.298,,,,,,,0.033,,,,,0.048,,,,,0.469,,,,,,,,2
redial,test,22717,9,disappointment,0.606,1.000,1.000,1.000,0.998,1.000,,0.998,0.404,0.693,0.517,0.000,1998.000,1,0,0,0.636,,,0.202,,,0.062,0.348,,,,0.606,,,,,,,,0.033,,,,,,,,,,,3
redial,test,22717,13,amusement,0.716,0.000,1.000,1.000,0.987,1.000,,0.987,0.474,0.693,0.546,0.000,1981.000,1,0,1,,0.569,,,,0.115,,,0.159,0.148,0.152,,,,,0.716,,,,,,,,,,,,,,,4
redial,test,22720,1,admiration,0.825,0.000,1.000,1.000,0.985,,,0.985,0.362,1.792,0.320,0.000,2013.000,1,0,0,0.808,,0.399,,0.038,0.093,,,,0.825,,,,,,,,0.027,,,,,,,,,,,,,0
redial,test,22720,5,neutral,0.787,0.000,0.500,0.500,0.806,0.689,0.689,0.753,0.229,2.303,0.272,0.693,2003.500,2,0,1,,0.531,,0.787,,0.161,,,,,,,0.015,,,,0.011,0.045,,,,,,,,,,,,,1
redial,test,22720,7,excitement,0.421,0.000,0.000,0.000,0.521,0.689,,0.521,0.345,1.099,0.517,0.000,1997.000,0,1,0,0.720,,0.342,0.056,,0.108,,,,0.129,,,,,0.421,,,,,,,,,,,,,,,,2
redial,test,22720,11,neutral,0.793,0.000,0.000,0.000,0.521,1.000,0.000,0.521,0.345,1.099,0.517,0.000,1997.000,0,1,1,,0.724,,0.793,,0.070,0.009,,,,,,0.043,,,0.022,,,,,,,,,,,,,,,3
redial,test,22721,1,approval,0.599,0.000,0.667,1.000,0.962,,,0.961,0.278,1.465,0.198,0.637,2013.667,3,0,0,0.599,,,0.189,,0.599,,,,,,,0.028,,,,,,,,,,0.035,,0.025,,,,,,0
redial,test,22721,3,admiration,0.918,0.000,1.000,1.000,0.989,1.000,,0.989,0.423,0.693,0.419,0.000,2001.000,1,0,0,0.710,,,0.047,,0.059,,0.022,,0.918,,0.015,,,,,,,,,,,,,,,,,,,1
redial,test,22721,5,admiration,0.815,1.000,1.000,1.000,0.996,1.000,1.000,0.996,0.370,1.055,0.361,0.693,1994.000,2,0,0,0.801,,,0.043,,0.058,,,,0.815,,,0.151,0.021,,,,,,,,,,,,,,,,,2
redial,test,22722,3,love,0.668,0.000,1.000,1.000,0.969,,,0.969,0.280,0.693,0.419,0.000,2007.000,1,0,0,0.633,,,0.038,,0.387,,,0.668,0.167,,,0.008,,,,,,,,,,,,,,,,,,0
redial,test,22722,13,admiration,0.954,0.000,1.000,1.000,0.985,1.000,,0.985,0.463,0.000,0.419,0.000,2004.000,1,0,0,0.947,,,0.018,,0.033,,,,0.954,0.006,,,,0.009,,,,,,,,,,,,,,,,1
redial,test,22727,3,curiosity,0.686,1.000,1.000,1.000,1.000,,,1.000,0.282,1.386,0.517,0.000,1999.000,1,0,0,0.888,,0.686,0.349,0.108,0.007,0.005,,,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22727,11,neutral,0.668,0.000,1.000,1.000,0.984,1.000,1.000,0.984,0.472,0.693,0.320,0.000,2014.000,1,0,0,0.773,,,0.668,,0.041,0.023,0.245,,,,,0.055,,,,,,,,,,,,,,,,,,1
redial,test,22727,21,love,0.948,0.500,1.000,1.000,0.987,1.000,,0.984,0.365,1.055,0.202,0.693,2006.000,2,0,0,0.647,,,0.014,,0.019,,,0.948,0.043,0.009,,,,,,,,,,,,,,,,,,,,2
redial,test,22727,23,neutral,0.962,1.000,1.000,1.000,0.998,1.000,,0.998,0.363,1.099,0.419,0.000,2000.000,0,1,0,0.634,,,0.962,,0.014,0.008,,,0.005,,,0.005,,,,,,,,,,,,,,,,,,3
redial,test,22730,1,disapproval,0.709,1.000,1.000,1.000,0.993,,,0.993,0.372,1.099,0.419,0.000,2001.000,1,0,0,0.724,,,0.033,,0.069,0.045,0.709,0.151,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22730,3,neutral,0.361,0.000,1.000,1.000,0.962,1.000,0.541,0.962,0.391,1.099,0.320,0.000,2017.000,1,0,0,0.650,,,0.361,0.015,0.077,,0.283,,,,,,,,,0.104,,,,,,,,,,,,,,1
redial,test,22730,9,neutral,0.543,0.000,0.000,0.000,0.000,0.000,,0.000,0.422,0.693,0.320,0.000,2014.000,1,0,0,0.805,,,0.543,,0.020,0.023,0.512,,,,,0.027,,,,,,,,,,,,,,,,,,2
redial,test,22730,17,desire,0.383,0.000,1.000,1.000,0.962,0.000,,0.962,0.317,1.099,0.320,0.000,2018.000,1,0,0,0.809,,0.170,0.085,,0.030,,,,,,,,,0.247,,0.383,,,,,,,,,,,,,,3
redial,test,22732,5,love,0.790,1.000,1.000,1.000,0.999,,,0.999,0.417,1.386,0.517,0.000,1996.000,1,0,0,0.644,,0.413,0.058,0.055,0.036,,,0.790,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22733,3,neutral,0.683,0.000,1.000,1.000,0.962,,1.000,0.962,0.317,1.099,0.320,0.000,2018.000,1,0,0,0.653,,0.228,0.683,0.078,0.049,,,0.008,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22733,5,curiosity,0.751,1.000,1.000,1.000,0.998,1.000,0.000,0.998,0.372,1.099,0.551,0.000,1979.000,1,0,1,,0.551,0.751,0.278,0.091,0.010,,,,0.006,,,,,,,,,,,,,,,,,,,,,1
redial,test,22733,7,disapproval,0.773,1.000,1.000,1.000,0.998,1.000,,0.998,0.372,1.099,0.551,0.000,1979.000,0,1,0,0.546,,,0.288,,0.028,0.034,0.773,,,,,0.012,,,,,,,,,,,,,,,,,,2
redial,test,22733,19,neutral,0.630,1.000,1.000,1.000,1.000,1.000,,1.000,0.229,1.386,0.517,0.000,1996.000,1,0,0,0.699,,,0.630,,0.086,,,,,0.056,,,,0.015,0.039,,,,,,,,,,,,,,,3
redial,test,22733,21,annoyance,0.536,1.000,1.000,1.000,1.000,1.000,,1.000,0.229,1.386,0.517,0.000,1996.000,0,1,0,0.889,,,,,,0.536,0.096,,,,0.149,,,,,,,,,,0.105,,0.092,,,,,,,4
redial,test,22733,25,neutral,0.961,1.000,1.000,1.000,0.993,1.000,,0.993,0.372,1.099,0.419,0.000,2001.000,1,0,0,0.802,,,0.961,,0.015,0.007,,,,0.005,,0.007,,,,,,,,,,,,,,,,,,5
redial,test,22734,7,love,0.687,1.000,1.000,1.000,0.996,,,0.996,0.351,1.099,0.419,0.000,2006.000,1,0,0,0.908,,,,0.311,0.222,,,0.687,0.053,,,0.088,,,,,,,,,,,,,,,,,,0
redial,test,22735,11,approval,0.392,0.000,1.000,1.000,0.979,,,0.979,0.584,0.000,0.320,0.000,2017.000,1,0,0,0.615,,,,0.072,0.392,,0.103,0.202,0.235,,,,,,,,,,,,,,,,,,,,,0
redial,test,22736,1,admiration,0.928,0.000,1.000,1.000,0.976,,,0.973,0.284,1.889,0.320,0.000,2014.500,2,0,0,0.946,,,0.019,,0.040,,,,0.928,0.039,,,,0.023,,,,,,,,,,,,,,,,0
redial,test,22736,3,admiration,0.909,0.000,0.000,0.000,0.865,0.000,0.000,0.865,0.442,1.099,0.320,0.000,2017.000,1,0,1,,0.589,,0.050,,0.050,,0.031,,0.909,,,0.015,,,,,,,,,,,,,,,,,,1
redial,test,22736,5,admiration,0.538,0.000,0.000,0.000,0.878,1.000,,0.878,0.378,1.386,0.320,0.000,2019.000,1,0,0,0.559,,,0.070,,0.395,,,,0.538,,,0.025,,0.046,,,,,,,,,,,,,,,,2
redial,test,22739,1,curiosity,0.702,1.000,1.000,1.000,0.993,,,0.993,0.372,1.099,0.419,0.000,2001.000,1,0,1,,0.961,0.702,0.133,0.349,,0.038,0.101,,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22739,5,admiration,0.761,0.000,1.000,1.000,0.987,1.000,,0.987,0.474,0.693,0.546,0.000,1981.000,1,0,0,0.662,,,0.026,,0.255,,,0.246,0.761,0.010,,,,,,,,,,,,,,,,,,,,1
redial,test,22742,3,joy,0.573,0.000,0.500,1.000,0.959,,,0.957,0.327,1.330,0.320,0.000,2016.000,2,0,0,0.857,,,0.060,,0.022,,,,,0.573,,,,0.020,0.556,,,,,,,,,,,,,,,0
redial,test,22744,3,curiosity,0.652,0.500,1.000,1.000,0.977,,1.000,0.972,0.227,1.748,0.320,0.000,2013.000,2,0,0,0.877,,0.652,0.124,0.543,0.026,,0.020,,,,,,,,,,,,,,,,,,,,,,,0
redial,test,22744,5,joy,0.886,0.000,1.000,1.000,0.955,1.000,,0.957,0.293,1.561,0.320,0.000,2013.500,1,1,0,0.727,,,0.025,,0.036,,,,0.040,0.886,,,,,0.090,,,,,,,,,,,,,,,1
